Reviews,Positive,Negative,Neutral
power pack moderate usersunbelievableread,0.0,0.0,1.0
awesomeread,0.0,0.0,1.0
superbread,0.0,0.0,1.0
delivery time thank flipkart battery life good camera performance good classread,0.509,0.0,0.491
awesome phone get day irrespective negative impact battery hoir,0.277,0.25,0.473
nice mobile worth moneyread,0.701,0.0,0.299
beautiful phone great camera uiio update receive immediately battery fine gamer e day battery life use phone normally half day gamer big issue mention peoplecamera like dslr camera worthy portrait mode apple device upgrade android love product muchpeople plan upgrade android ecosystem io platformread,0.344,0.0,0.656
good phone price segment,0.492,0.0,0.508
ok good valueread,0.836,0.0,0.164
get amazing device,0.655,0.0,0.345
amazing camera love smoothnessread,0.8,0.0,0.2
perfect phone nice performance issue battery day moderate usage io fantasticread,0.419,0.0,0.581
awesome cameraamaze performance lag everread,0.432,0.253,0.316
function good mistake lack battery ok nice price good phoneand amazing good deal flipkart s love shop flipkartread,0.631,0.137,0.233
good iphone price rangeread,0.492,0.0,0.508
supabread,0.0,0.0,1.0
screen smallread,0.0,0.0,1.0
excellent phone excellent offer flipkartread,0.712,0.0,0.288
goo productread,0.0,0.0,1.0
able turn phoneread,0.0,0.0,1.0
nice productread,0.737,0.0,0.263
niceread,0.0,0.0,1.0
niceread,0.0,0.0,1.0
well getread,0.677,0.0,0.323
awesome mobile gift husband love muchread,0.789,0.0,0.211
osm phoneread,0.0,0.0,1.0
read review listen thank flipkart supercomnet  read,0.294,0.0,0.706
amazing ☺ ️ ☺ ️read,0.792,0.0,0.208
value money great device recommend heavy gamerit device not want change phone year apple upadate long timeconclusionif not mind small scree heavy user flipkart delivery service badread,0.271,0.037,0.692
okread,0.0,0.0,1.0
meet requirement small form factor great camera premium build fast performanceread,0.291,0.0,0.709
qwertyread,0.0,0.0,1.0
good affordable price buy will not regret itread,0.466,0.0,0.534
buy big billion day earphone stop work day s return replacement policy sucksread,0.0,0.167,0.833
good mobile low price  read,0.362,0.263,0.375
thank flipkart fast delivery provide phone low price apple phone love good price range battery backup hardly last day moderate usage performance wise awesome have good time myphone ie iphoneread,0.44,0.047,0.513
excellent phoneread,0.787,0.0,0.213
awesome  camera quality mind blow   thank flipkart big billion discountread,0.452,0.0,0.548
poor choice purchase iphone se bad thing battery drain fast use notice battery drain minute minute frnd beware buy phone return replacement facility phone wellread,0.0,0.223,0.777
bad mobile orst moneyread,0.0,0.538,0.462
nice phonecamera good performance good classbattery average handy piece look awesome n love phoneread,0.679,0.0,0.321
perfect iphoneread,0.787,0.0,0.213
good phone m happy phoneread,0.767,0.0,0.233
nice phone receive timeread,0.483,0.0,0.517
good productread,0.744,0.0,0.256
superbread,0.0,0.0,1.0
valuable productread,0.756,0.0,0.244
nice phone price read,0.483,0.0,0.517
display like night mode screenread,0.385,0.0,0.615
battery well good phone secondary deviceread,0.556,0.0,0.444
fantastic phone thx flipkartread,0.753,0.0,0.247
thank flipkart deliver iphone se time great mobileread,0.524,0.0,0.476
fantastic   read,0.783,0.0,0.217
goodread,0.0,0.0,1.0
time delivery nice experienceread,0.483,0.0,0.517
thank flipkart amazing deal ❤ read,0.677,0.0,0.323
good product enjoy operate buy,0.67,0.0,0.33
apple product doubt need special review new model iphone se stand serve purposeread,0.167,0.154,0.679
battery issueread,0.0,0.0,1.0
superbread,0.0,0.0,1.0
iphone need review comparison apple addict apple product have great experience variant iphone mac beast allread,0.215,0.0,0.785
thank u flipkart big billion sale love iphoneread,0.573,0.0,0.427
worthyread,0.0,0.0,1.0
nice product buyread,0.583,0.0,0.417
nice battery backup hoursread,0.483,0.0,0.517
superb    read,0.804,0.0,0.196
io time feel awesome get bbd worth moneyread,0.5,0.0,0.5
product good read,0.592,0.0,0.408
excellent productread,0.787,0.0,0.213
good packing quick deliveryread,0.492,0.0,0.508
well classif u r kinda user use hisher phone multimedia good u want heavy gaming bad personally prefer phone iphone average user use smartphone youtube instagram occasionally photo s u not like small screen want big battery long gaming hour recommend u consider iphone love small phone beread,0.267,0.1,0.634
ell start confused buy sale scam experience sale amazing till nowi order lot product themhappy phone send indian unit iphonesread,0.142,0.224,0.634
d good phone priceread,0.592,0.0,0.408
goodread,0.0,0.0,1.0
greatread,0.0,0.0,1.0
shift android ios awesome experience touch well smartphone battery ok look premium camera ok camera far well quad camera phone itread,0.443,0.0,0.557
battery drain quicklyread,0.0,0.0,1.0
look goodread,0.0,0.0,1.0
good value money phone big billion day sale phone steal build quality perfect size amazing camera buttery smooth interface highlight issue battery life gamer phone addict moderate user serve purpose perfectlyread,0.35,0.074,0.576
good phone ❤ ️ ❤ ️read,0.592,0.0,0.408
delivery fastgot year warranty camera pretty good daylight battery not big issue feel bit smallread,0.319,0.0,0.681
apprehensive order flipkart fear receive defective product fraud issue big billion day sale give excellent offer reluctantly order cod receive package phone past day relievedread,0.106,0.323,0.571
excellent productread,0.787,0.0,0.213
excellent conditionread,0.787,0.0,0.213
awsomeread,0.0,0.0,1.0
not think need write bcoz appleread,0.0,0.0,1.0
good iphoneread,0.744,0.0,0.256
issue battery ll hour screen time location mobile datum turn camera excellent especially video performance wicked fast not headphone jack  solid build quality touch d good not problem bezel speaker good quality excellent rating cover warranty  buy white color love rate will not regret buyingread,0.354,0.082,0.564
great deal flipkartread,0.672,0.0,0.328
great phonesize perfectand performance far batter androidread,0.406,0.0,0.594
nice phone budgetread,0.583,0.0,0.417
awesomeread,0.0,0.0,1.0
secondary phone specially love small phoneread,0.457,0.0,0.543
awesome performance value money compromise battery camera quality sound quality good satisfied itread,0.575,0.0,0.425
iphone happy thank flipkart super offer like carry small size phone red color awesomread,0.558,0.0,0.442
good phone good pocket friendlyread,0.659,0.0,0.341
awesomeread,0.0,0.0,1.0
bad phone apple period support android liferead,0.241,0.312,0.446
niceread,0.0,0.0,1.0
chota packet bada dhamkagood phone short people people like small phonegot,0.2,0.0,0.8
love flipkart iphone se sexy smart phoneread,0.72,0.0,0.28
let clear question firstdo adapter earphone yes box contain earphone charge adapter cablenow come mobile excellent mobile overall want android io good purchase time experience design excellent pretty sleek pretty light weight purchase product red processor like damn fast lagsread,0.441,0.046,0.513
doubt itread,0.0,0.714,0.286
genuine product flipkart get dayread,0.0,0.0,1.0
budget iphone good performanceread,0.492,0.0,0.508
good phone range thank flip kartread,0.574,0.0,0.426
fabulous productsread,0.773,0.0,0.227
far good great purchaseread,0.778,0.0,0.222
amazing productread,0.792,0.0,0.208
excellent phone dream use iphone life flipkart thank flipkart iphone se excellent phone camera performance awesome lot tell need iphoneread,0.516,0.0,0.484
budget smartphone need standout feature like great camera hz screen etc etc iphone standout feature budget range iphone people people s enoughread,0.258,0.0,0.742
value moneyread,0.706,0.0,0.294
nice phone ❤ ️read,0.583,0.0,0.417
good budget smart phonebut battery bad expect average user bestread,0.348,0.217,0.435
excellent goingread,0.787,0.0,0.213
great iphone se batteryif want purchase small beautiful product carry power bank battery backup issue mind purchase go disappointedread,0.368,0.0,0.632
orth itread,0.0,0.0,1.0
ther performance good mobile get hot battery run quicklyread,0.266,0.0,0.734
awesome mobile great buy budget get sale good good get mom super happy cool device use privacy notch thank flip kartread,0.67,0.0,0.33
good phone rsread,0.592,0.0,0.408
speaker workingread,0.0,0.0,1.0
iphone se excellent brand new manufacture september deal flipkart good initial feedback happy satisfied customer ill wait performanceread,0.453,0.097,0.45
nice await phone prompt delivery flip kart thanksread,0.412,0.0,0.588
excellent product value money delivery good ekartread,0.692,0.0,0.308
great phoneamazing cameraread,0.672,0.0,0.328
good mobileread,0.744,0.0,0.256
great purchaseread,0.804,0.0,0.196
get iphone se big billion day sale fast delivery proper packing amazing performanceread,0.241,0.0,0.759
goodread,0.0,0.0,1.0
amazingread,0.0,0.0,1.0
iphone iphone touch thank flipkart quick delivery unexpected offer smartphone super phoneread,0.39,0.0,0.61
good phone tillread,0.592,0.0,0.408
nice phone camera awesome display small goodread,0.58,0.0,0.42
battery issueread,0.0,0.0,1.0
good inch thank flipcartread,0.73,0.0,0.27
simply awesomemy iphone experience goodi get awesome phone kread,0.339,0.0,0.661
goodread,0.0,0.0,1.0
good affordable iphoneread,0.592,0.0,0.408
tier performance amazing price get big billion sale phone come charger earpod not ask deal skip phone review everybody know buy battery life terrible notch priceread,0.123,0.1,0.777
get phone great camera recording dust water resistant chip bad thing iphone se battery screen sizeread,0.19,0.162,0.648
awesome   iphone se generation,0.577,0.0,0.423
super mobileread,0.796,0.0,0.204
goodread,0.0,0.0,1.0
battery backup obviously compare mobile overall performance goodread,0.0,0.0,1.0
well iphone compact powerful performanceread,0.62,0.0,0.38
good phoneread,0.744,0.0,0.256
get phone day place order phone pack nicely hile set phone screen go blank white press hard reset blank black screen call take remote support apple vain u tube solution actually go dfu mode reset touch screen finger touch twice thank apple logo come day self try open phone uread,0.181,0.073,0.747
valuedread,0.0,0.0,1.0
good productread,0.744,0.0,0.256
alllread,0.0,0.0,1.0
ameze product fast deliveryread,0.0,0.0,1.0
value money productread,0.545,0.0,0.455
good performanceread,0.744,0.0,0.256
xerox iphone chiset differ excellent productread,0.425,0.0,0.575
bit big form factor size upgrade fromse true iphone design bit difficult handle hand overall goodread,0.279,0.116,0.605
amazing good buy fraud way camera op op u know play pubg extremely good gaming performance  screen little bit small op  video quality good sound quality amazing  read,0.44,0.089,0.471
excellentread,0.0,0.0,1.0
battery backup good good read,0.659,0.0,0.341
love cute phoneread,0.878,0.0,0.122
good iphone       read,0.592,0.0,0.408
new iphone se great long battery come camera great focus clarity phone processor super fast come budget friendly iphoneread,0.562,0.0,0.438
sale price worthwhile trust will disappoint bezel lover ho worry battery like assure will problemread,0.514,0.2,0.286
superb    read,0.804,0.0,0.196
buy version worth penny amazing cameravery close iphone amazing performanceofcourse,0.576,0.0,0.424
battery bad phone second thing value money read,0.202,0.294,0.504
nice productread,0.737,0.0,0.263
nice productread,0.737,0.0,0.263
good product battery badread,0.492,0.0,0.508
selfie camera battery bit average rest     read,0.0,0.0,1.0
nice  read,0.737,0.0,0.263
good producta bite difficult operate initially later u itit awesomeread,0.234,0.202,0.565
good phone price compromise battery good friend order couple month order thank flipkart offerread,0.535,0.0,0.465
well  iphone new io usersread,0.344,0.0,0.656
thank supercomnetflipkartread,0.714,0.0,0.286
good phone battery fineread,0.492,0.0,0.508
eak point batteryread,0.0,0.0,1.0
love phoneread,0.808,0.0,0.192
buy want buy flipkart uo price highread,0.178,0.0,0.822
orth itread,0.0,0.0,1.0
love itread,0.808,0.0,0.192
great productread,0.804,0.0,0.196
iphone se gb discount value money purchase battery backup good live big beezel want try apple product cheap price battery perfect mobileread,0.364,0.0,0.636
good value money get iphone,0.639,0.0,0.361
compact handy phone display … good image stability battery capacity great worth buy bezel reduce screen body good phone enjoy itread,0.5,0.0,0.5
get gb version iphone se big billion sale surprise know iphone costly se get superior chipset lag iphone chipset people look classy handy product inner handsdown price range phone bestread,0.228,0.102,0.67
nice phone battery pack goodread,0.412,0.0,0.588
extraordinary phone got big screen find little difficult use phone apart excellent product apple big thumb upread,0.177,0.106,0.717
iphone se compact device chipset powerful fast mobile market thank flipkart big billion offer able buy far experienceis amazingread,0.238,0.0,0.762
talk apple awesome flipkart delivery fastread,0.451,0.0,0.549
super good product love phone thank flipkartread,0.818,0.0,0.182
battery bad rest goodread,0.0,0.538,0.462
issue battery performance bad hopefully software update well battery performance awesome packageread,0.436,0.172,0.392
beautiful phone good hold perfect descendant iphone se,0.677,0.0,0.323
couple day m love upgrade iphone lightning quick responsive true tone display easy eyesread,0.579,0.0,0.421
usually purchase phone offline try buy flipkart satisfied product delivery genuine supercomnet phone brilliant use beat retiring galaxy aspect battery life course bright small screen relatively weak battery life consumption useless medium content online drop drastically spend time youtube instagram feel good use phone form facread,0.208,0.156,0.637
well iphoneread,0.677,0.0,0.323
good iphone everread,0.592,0.0,0.408
flipkart cheat initial return exchange old phone later come inspection small line mobile reduce half initial price small line screen mobile statistic sale think cheap tricksread,0.0,0.107,0.893
compact sizesuper duper osread,0.0,0.0,1.0
happyread,0.0,0.0,1.0
iphone se good performance display camera battery drawback hour slim handy good performanceread,0.345,0.0,0.655
performance beastread,0.0,0.0,1.0
second iphone actually feel amazing battery great asus zenfone mah day half surprised literallyevery thing notch hd screen feel like amole display thing awesomeread,0.381,0.0,0.619
battery bad gamer go regret buy overall love camera screen little big atleast inchread,0.195,0.293,0.512
nice productread,0.737,0.0,0.263
sexy phoneread,0.773,0.0,0.227
nice love apple iosread,0.778,0.0,0.222
handset excellentbut power adapter box support read,0.31,0.0,0.69
poor batteryread,0.0,0.756,0.244
iphoneawesome cameraawesome performanceand awesome size 🥰 🥰 🥰 love itand battery good get ith adaptor earphone 🥳 read,0.505,0.0,0.495
happy performance look feel phone  read,0.425,0.0,0.575
niceread,0.0,0.0,1.0
good performance good size handread,0.659,0.0,0.341
gorgeous look disappoint bezelsscreen size unusable right primary phonetyping pain small screen haptic vibration type apple keyboard download gboard thatcamera quality good acceptable camera near get warm expect thoughmax brightness good difficult use bright sunlightpoor read,0.361,0.157,0.481
camera poorread,0.0,0.0,1.0
great productread,0.804,0.0,0.196
superb  read,0.804,0.0,0.196
good phone get people battery average let tell give hr pubg processor good read,0.326,0.0,0.674
satisfied product m happy   read,0.765,0.0,0.235
nice phoneread,0.737,0.0,0.263
worth money pretty small cute  read,0.73,0.0,0.27
value moneyread,0.706,0.0,0.294
well upgrade old se new se phone come close build quality awesome camera quality adequate primary secondary lot speculation battery life not experience week oldrest regular apple product not feel low budget phone appleread,0.248,0.0,0.752
hat phone time phoneread,0.0,0.0,1.0
phone chip work smooth performance good main concern battery life apart phone handy work lag model ideal people like inch model apple release earlierread,0.282,0.077,0.641
amazing phone fall bit short battery capacityread,0.388,0.0,0.612
goodread,0.0,0.0,1.0
good productread,0.744,0.0,0.256
good cell phone yearread,0.492,0.0,0.508
nice mobile delivery boy pleasantread,0.412,0.0,0.588
superread,0.0,0.0,1.0
experience bionic chip performance compact battery backup display size inchbut price range phone u wantread,0.0,0.0,1.0
classy look time delivery flipkartread,0.42,0.0,0.58
good lookingread,0.744,0.0,0.256
good mobile phone loversread,0.492,0.0,0.508
nice phoneread,0.737,0.0,0.263
excellent product corn battery awesomeread,0.481,0.0,0.519
great experience flipkart original product superfast delivery customer supportive appread,0.551,0.0,0.449
nice product ❤ ️read,0.583,0.0,0.417
nice phone handy bit expensive size display offer prefer small screen phone work good meread,0.305,0.0,0.695
superb phoneread,0.804,0.0,0.196
hat man    awsome phone 🥰 🥰 🥰 read,0.0,0.0,1.0
beast small sizeread,0.0,0.0,1.0
order flipkart big billion salereceive day early expectediphone se good affordable iphone market orth pennyread,0.172,0.0,0.828
guy worry battery capacity stop display size small mah capacity battery stand day light user heavy user get to charge time dayread,0.0,0.203,0.797
battery big negative half time advertise great phone screen size apple co replace well battery exist user phone hope doread,0.316,0.128,0.556
absolute beastperformance notch camera flagship level haptic touch amazing orth single penny battery ok play game hour screen time use normal app day easilyit lightweight easy hold u case charge speed slow get charge hoursoverall worth buyingread,0.327,0.0,0.673
hat phone thing battery big rest good classread,0.293,0.0,0.707
great product apple great discount flipkart prompt delivery original productread,0.6,0.0,0.4
good phone overallread,0.592,0.0,0.408
good purchase get beauty redread,0.691,0.0,0.309
small screenthick bezelslow batteryyetnice displayaverage camerafast processorsuperfast fingerprint sensorwelcome iphone se,0.0,0.0,1.0
good budget phone,0.592,0.0,0.408
good thing,0.744,0.0,0.256
nice product quick dilvery flipkartread,0.412,0.0,0.588
heavy performanceread,0.0,0.0,1.0
sooo goodread,0.0,0.0,1.0
niceread,0.0,0.0,1.0
osm productread,0.0,0.0,1.0
awesomeread,0.0,0.0,1.0
phone totally beastwithout second thought buy amazing phonethis iphone totally excited emotional thisomg feeling unbox iphone love thatallover phone great real issue battery big issue battery drain totally acceptable priceso plz buy itread,0.472,0.0,0.528
nice decent want compact phone itread,0.506,0.0,0.494
goodread,0.0,0.0,1.0
good bateery drain fastly performance goodigot,0.367,0.0,0.633
good cheap iphone everall medium user instead hight price iphonesbattery performance good io help optimize battery usage phone bionic chip give fast smooth io experience camera good qstn cameraread,0.378,0.0,0.622
great deal get thank flipkart sellerread,0.623,0.0,0.377
value moneyread,0.706,0.0,0.294
awesome mobilevalue moneygo itread,0.577,0.0,0.423
goodread,0.0,0.0,1.0
great  read,0.804,0.0,0.196
great power good budgetread,0.778,0.0,0.222
superb price range,0.672,0.0,0.328
mind blow performancethis phone beast supper smooth awesome cameraimage share look like download trust click phoneread,0.502,0.0,0.498
averageread,0.0,0.0,1.0
❤ ️only issue battery capacity performance camera design superb feel premium handread,0.291,0.0,0.709
"real compact beast compare phone plus note ultrai describe phrase "" tony stark "" "" ironman suit”read",0.0,0.0,1.0
great delayread,0.804,0.0,0.196
truly good productcamera goodperformance bestdisplay goodbattery run hour daily usage increase battery capacity bit moreread,0.403,0.0,0.597
good staff battery quality plus well experience apple need work field orst battery backupread,0.294,0.0,0.706
m hardcore android user hold iphone androidanother level satisfactionhighly recommend ❤ ️read,0.217,0.0,0.783
goodread,0.0,0.0,1.0
perfect phone daily task get amazing price sale reliability apple io optimise hardware work bad phone look premium feel awesome hold everytime step second thought get good deal thisread,0.396,0.08,0.524
good iphoneread,0.744,0.0,0.256
good camera nd sizeread,0.492,0.0,0.508
good apple time bbdin budget chip fast phone iphone,0.266,0.0,0.734
awsome product flipkart ☺ ️read,0.0,0.0,1.0
get mobile day bookinggreat camera excellent performance love mobile ❤ ️read,0.497,0.0,0.503
okread,0.0,0.0,1.0
awesome tiny beast big billion day hdfc deal thank flipkartread,0.452,0.0,0.548
amazing phoneworth buy ❣ ❣  read,0.559,0.0,0.441
nicread,0.0,0.0,1.0
poorread,0.0,0.0,1.0
feel premium hand red color iphone asmb use iphone camera purpose s reason have android phone meoverall premium phone jst love designbut thank bbd make price cheap dream buy iphone low price come true jst not believe beast rangeread,0.301,0.043,0.656
good have worth phoneread,0.706,0.0,0.294
excellent phoneread,0.787,0.0,0.213
totally satisfiedread,0.0,0.0,1.0
absolutely brilliant feels premiumread,0.577,0.0,0.423
value money     read,0.545,0.0,0.455
good phoneread,0.744,0.0,0.256
happy delivery flipkart day value money product big billion day switch ios great deal itread,0.459,0.0,0.541
thanku flipcart            read,0.0,0.0,1.0
super phoneread,0.796,0.0,0.204
thankssread,0.0,0.0,1.0
nice phone like phone worth money pay get buck big billion daysi classy rich feel use phonetyping buttery smooth phonethe bionic chip bad boy thing eat impossible phone price range mind battery good worth money assure thing mindthis phone definitely well tread,0.424,0.081,0.495
brilliant purchase bbd flipkart rupee variant good deal superb phone price range apple incthank flipkart fast delivery brilliant packageread,0.493,0.0,0.507
handy compact beast pack great chip battery poor hardly hrs screen time heavy user let downread,0.193,0.146,0.66
flipkart save money time good product brand new great price ill buy new iphone se gbread,0.408,0.112,0.48
purchase iphone m excited read,0.444,0.0,0.556
exchange old phone flipkartalway degrade value ur phone try less amountread,0.168,0.203,0.629
goodread,0.0,0.0,1.0
thank flipkartread,0.714,0.0,0.286
good bussinesssread,0.744,0.0,0.256
small beast  read,0.0,0.0,1.0
superb phone superb specificationsbrilliant camera performanceread,0.672,0.0,0.328
red colour classya large battery great bezel bad thing performance camera ill recommend take call camera not watch video game display battery dissapoint surealso take yhe device want compact phone great camera especially price saleread,0.254,0.133,0.613
iphone iphone se identical iphone term body feature amazing good camera portrait shot amazing toofully satisfied iphone se,0.487,0.0,0.513
slick sexyread,0.0,0.0,1.0
well pricecamera awesomeread,0.512,0.0,0.488
battery goodread,0.0,0.0,1.0
head u future compare iphone equality battery backup good old nice look evenread,0.363,0.0,0.637
good phone battery life good rest awesome unsatisfied batterydrain fast daily useread,0.481,0.131,0.388
awesome phoneread,0.804,0.0,0.196
battery backup poorread,0.0,0.0,1.0
battery goodread,0.0,0.0,1.0
cam clearread,0.0,0.0,1.0
amazing  read,0.792,0.0,0.208
goodread,0.0,0.0,1.0
awesome iphone dream suggest want use iphone good choice value money offer purchase premium quality good build quality smooth android user thought buy iphone try plz avoid buy high model waste money android user logo appleread,0.346,0.102,0.552
mobile good flipkart delivery slow accurateread,0.367,0.0,0.633
good phone love itit give premium feel  🤩 🤩 🤩 🤩 🤩 read,0.542,0.0,0.458
good product nice 🤩   🥰 read,0.74,0.0,0.26
thank flipkart buy product againread,0.385,0.0,0.615
superb phoneread,0.804,0.0,0.196
gud productread,0.0,0.0,1.0
good iam happy praiseread,0.767,0.0,0.233
beautiful mobile orth moneyread,0.565,0.0,0.435
good phone good camera phone good video quality average batteryread,0.554,0.0,0.446
❤ ️good oneread,0.0,0.0,1.0
price bracket definitely smart choiceread,0.643,0.0,0.357
goodread,0.0,0.0,1.0
good phone good luckilyread,0.744,0.0,0.256
good price good phoneread,0.744,0.0,0.256
thank fulfil dream early thank muchread,0.7,0.0,0.3
nice phone great work read,0.697,0.0,0.303
nice productsread,0.737,0.0,0.263
osm product apple deliver flipkart  read,0.0,0.0,1.0
awesomeread,0.0,0.0,1.0
previously iphone day usage iphone se pros camera orse battery iphone battery heating issue continuous usagemore bestread,0.0,0.0,1.0
small sleek smooth phoneread,0.0,0.0,1.0
smooth sleek phone awesome featuresread,0.506,0.0,0.494
awesome phone good value money hesitate itread,0.648,0.145,0.207
goodread,0.0,0.0,1.0
great phone great priceread,0.804,0.0,0.196
niceread,0.0,0.0,1.0
expect good quality time deliveryread,0.42,0.0,0.58
good phone wd handy size phone processorread,0.569,0.0,0.431
good farread,0.744,0.0,0.256
love apple product   read,0.583,0.0,0.417
excellent device experience iphone awesome good performance see value money think itread,0.621,0.0,0.379
awesome mind blow productread,0.577,0.0,0.423
hat great buy perfect price point mini version awesomeread,0.527,0.0,0.473
phone goodread,0.0,0.0,1.0
great phoneread,0.804,0.0,0.196
osm phone fast processorread,0.0,0.0,1.0
excellent quick delivery flipkart star rating  read,0.381,0.0,0.619
awesome productapple good read,0.778,0.0,0.222
receive defective item not buy flipkartread,0.0,0.367,0.633
nice phone nice feature u budget u happy phone iam big fan apple buy small size nd handy phone thank apple flipkart support get offer  🤓  read,0.483,0.0,0.517
fantastic phone u free day battery hardcore user casually usage good phone blaze performanceread,0.561,0.0,0.439
small handy phonei get worth moneylove itread,0.241,0.0,0.759
amazing phone get,0.655,0.0,0.345
bestread,0.0,0.0,1.0
get superb deal rs orth moneyread,0.451,0.0,0.549
old design bit like form factor compact vintage apple design want performance late iphone pro max quality product buy phoneread,0.174,0.0,0.826
bad cheap practice purchase phone flipkart sidenever expectedread,0.0,0.333,0.667
good design screen size relatively smallread,0.367,0.0,0.633
nice phoneread,0.737,0.0,0.263
superb phone battery backup goodread,0.506,0.0,0.494
bestread,0.0,0.0,1.0
good phone worldread,0.592,0.0,0.408
camera good processor good usual battery issue remain apple late version iosread,0.367,0.0,0.633
pretty smooth aestheticsread,0.615,0.0,0.385
awesome product overall awesome performanceread,0.732,0.0,0.268
overall performance goodbt disappoint battery backupread,0.0,0.351,0.649
time iphone user ve android android m android samsung galaxy note primary phoneso review help prospective iphone user right decisionoverall summary good phone begin iphone experience buy bbd festival offer phone discount not exchange phone order thursday night phone deliver saturday afternoon prread,0.184,0.0,0.816
onderful batteryread,0.0,0.0,1.0
get good deal iphone thank flipkartread,0.574,0.0,0.426
love thisread,0.808,0.0,0.192
good productread,0.744,0.0,0.256
okay use battry point weak  read,0.216,0.33,0.455
genuine productread,0.0,0.0,1.0
ord behtareen ❤ ️read,0.0,0.0,1.0
quality productread,0.0,0.0,1.0
bionic chipioshandy phoneconssmall screen sizeif okay consread,0.241,0.0,0.759
goodread,0.0,0.0,1.0
love phone get sale price good value money come large screen android small issue comfortable usageand battery average user heavy user need charge twice dayread,0.379,0.0,0.621
excellent extraordinary phone lite userread,0.481,0.0,0.519
nice phone   🤳  read,0.583,0.0,0.417
frankly phone superb user fond compact size low moderate game usage love crystal clear crisp image superfast processing touch like butter come iphone se awesome experience like thank flipkart time delivery whopping discount bbd sale recommend user look phone configuration follow phone couple month wait theread,0.423,0.032,0.545
super slim budget phoneread,0.565,0.0,0.435
excellent value money today smartphone world like apple way phone processor excellent camera io phone longread,0.506,0.0,0.494
fully satisfiedread,0.0,0.0,1.0
awesome experience day delivery plus great experienceread,0.621,0.0,0.379
amazing deal flipkart phone smooth butter iphone india ✌   read,0.322,0.0,0.678
value moneybought inr big billion day feel great value moneyalso secondary phone want iphone ipad macbook pro plan buy apple watch necessity atleast entry level iphonebut day feel like buy big size phone year apple buy waste money use samsung read,0.251,0.055,0.693
nice dealgot,0.737,0.0,0.263
iphone awesome orth money people battery bad find battery life good device good camera ireless charging option performance good handy device heavy big hold overall device worth money spend note think iphone average phone suggest buy iphone budget deviceread,0.287,0.068,0.645
awesome   read,0.804,0.0,0.196
awesome product thank flipkartread,0.767,0.0,0.233
great moneyread,0.804,0.0,0.196
product good nature delivery boy acceptable mind phone reject minimal scratch cover condition phone superb know will not send phone reject phone tell cancel phone give money instead reject phone happy phone provide star provide star service delivery boyread,0.24,0.187,0.573
ok goodread,0.688,0.0,0.312
awesome service flipcart good phone  read,0.636,0.0,0.364
love iphone second iphone apple se gold colour nd n apple se whiteread,0.276,0.0,0.724
perfect phone battery hour screen time day camera totally awesomeread,0.291,0.0,0.709
good camera processerread,0.592,0.0,0.408
nice productread,0.737,0.0,0.263
absolutely worth penny   read,0.422,0.0,0.578
low batterysmall displayremaine gudread,0.0,0.412,0.588
awesome ✨   ❤ ️read,0.804,0.0,0.196
thank great deal flipkartread,0.767,0.0,0.233
nicephoneread,0.0,0.0,1.0
impressiveread,0.0,0.0,1.0
big thumb upread,0.0,0.0,1.0
great ❤ ️read,0.804,0.0,0.196
get iphone se rs m totally happy phone price totally great phone great deal order iphone seread,0.496,0.0,0.504
amazingread,0.0,0.0,1.0
value money phone screen size inch ok itread,0.434,0.0,0.566
great dealiphone se well iphone xr continuously samsung mobilebut time good friend suggest buy iphone realise good suggestionwhen u hold iphone product u feel like elseread,0.496,0.0,0.504
great productread,0.804,0.0,0.196
gaming beast pubgread,0.0,0.0,1.0
awesome camera performance iphone 🥰 🥰 thank flipkart buyread,0.569,0.0,0.431
good producta esome speedread,0.492,0.0,0.508
get beauty good price worth itread,0.741,0.0,0.259
aswam performanceread,0.0,0.0,1.0
phone serve basic function receive make call earpiece function voice receive clear laudible absolute noise ear feel like talk old iphone request replace defective iphone se good spec modelread,0.223,0.081,0.696
greatread,0.0,0.0,1.0
performance far well review thisread,0.344,0.0,0.656
nice phone use phone single hand get discount good phone price range upgrade phone charge pretty fast chargerread,0.464,0.0,0.536
awesome experience iphone seread,0.577,0.0,0.423
nice phoneread,0.737,0.0,0.263
goodread,0.0,0.0,1.0
phone good play audio screen get vibrate face issue plz commentread,0.452,0.0,0.548
 apple number ☝ ️can beat ✅ love ❤ ️ apple iphoneiosquality great thank bionic chip  read,0.602,0.0,0.398
superbread,0.0,0.0,1.0
iphone lol s u needread,0.583,0.0,0.417
excellent service flipkart extreme thank entire team include delivery boy phone simply superb amazing priceread,0.562,0.0,0.438
performance beastcamera gooddisplay goodbattery average badread,0.0,0.0,1.0
get big billion sale power house excellent functionality appreciate stereo sound speaker io look great dual sim wireless charge water dust resistant great feature dual sim functionality work seamlessly red colour stunningdefinitely appreciate phoneread,0.374,0.0,0.626
excellentread,0.0,0.0,1.0
get product thank flipkart read,0.385,0.0,0.615
goodread,0.0,0.0,1.0
love u flipkart    read,0.677,0.0,0.323
awesomeread,0.0,0.0,1.0
amazing deal flipkart thank muchread,0.677,0.0,0.323
nice phone sale fantastic phone itread,0.615,0.0,0.385
performance good negative point battery backup iphone model camera awesome size perfectread,0.355,0.188,0.457
value moneyread,0.706,0.0,0.294
great phoneread,0.804,0.0,0.196
good deal   read,0.592,0.0,0.408
